ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,total_num_kids,Dt_Customer_datetime,total_days_enlisted,total_campaigns_accepted,age,total_spent,age_group
7458,1956,Master,Together,34941,1,1,06-03-2013,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,2,2013-03-06,480,0,58,97,50s
5237,1950,PhD,Single,48767,1,2,01-01-2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,2014-01-01,179,0,64,63,60+
7761,1978,2n Cycle,Together,38702,1,0,01-08-2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,1,2013-08-01,332,0,36,109,30s
5278,1964,Bachelors,Married,82224,0,0,25-01-2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,2014-01-25,155,1,50,902,50s
3560,1952,Bachelors,Together,83844,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,2013-05-12,413,1,62,1574,60+
7235,1975,2n Cycle,Married,17003,1,0,09-12-2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,1,2013-12-09,202,0,39,38,30s
10548,1995,Bachelors,Single,71163,0,0,09-03-2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,2014-03-09,112,0,19,960,under 30
2281,1970,Bachelors,Single,33697,1,0,15-09-2013,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,1,2013-09-15,287,1,44,28,40s
4073,1954,2n Cycle,Married,63564,0,0,29-01-2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,0,2014-01-29,151,1,60,1215,60+
6974,1972,PhD,Together,83443,0,0,31-12-2013,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,2013-12-31,180,0,42,1497,40s
7938,1958,PhD,Together,51518,0,1,03-10-2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,1,2013-10-03,269,0,56,449,50s
7094,1975,Bachelors,Widow,58330,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,1,2013-12-25,186,0,39,1064,30s
3667,1969,Bachelors,Married,80952,0,0,28-02-2013,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,0,2013-02-28,486,3,45,1757,40s
7723,1979,Bachelors,Together,75507,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,2014-05-02,58,0,35,1440,30s
3870,1978,2n Cycle,Together,63855,0,0,09-02-2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,2013-02-09,505,0,36,1006,30s
4012,1972,PhD,Together,62220,0,1,11-08-2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,2012-08-11,687,0,42,1226,40s
5909,1964,Bachelors,Married,58512,0,1,19-09-2013,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,1,2013-09-19,283,0,50,1171,50s
10470,1979,Master,Married,40662,1,0,15-03-2013,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,1,2013-03-15,471,0,35,92,30s
6488,1959,PhD,Married,38829,0,1,06-04-2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,1,2014-04-06,84,0,55,99,50s
10270,1981,2n Cycle,Married,35523,1,0,03-10-2013,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,1,2013-10-03,269,0,33,66,30s
6887,1967,Bachelors,Single,79146,1,1,24-04-2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,2,2014-04-24,66,0,47,564,40s
6406,1988,Master,Married,78285,0,0,28-10-2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,2013-10-28,244,0,26,1427,under 30
7573,1978,PhD,Single,31626,1,0,10-05-2013,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,2013-05-10,415,1,36,86,30s
4508,1952,Bachelors,Single,75127,0,0,22-05-2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,2014-05-22,38,0,62,833,60+
221,1955,Bachelors,Married,48726,0,1,27-04-2013,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,1,2013-04-27,428,0,59,242,50s
5331,1977,Bachelors,Married,74985,0,0,11-09-2012,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,2012-09-11,656,0,37,1869,30s
1911,1987,Bachelors,Together,67430,0,0,05-09-2012,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,2012-09-05,662,0,27,1364,under 30
20,1965,2n Cycle,Married,46891,0,1,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,1,2013-09-01,301,0,49,183,40s
8786,1956,Master,Married,62058,0,1,26-05-2013,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,1,2013-05-26,399,0,58,450,50s
10582,1979,Bachelors,Married,72063,0,1,03-07-2013,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,1,2013-07-03,361,0,35,758,30s
1915,1951,PhD,Married,78939,0,0,12-12-2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,2013-12-12,199,0,63,1507,60+
8897,1965,Bachelors,Single,42720,1,1,24-04-2013,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,2,2013-04-24,431,0,49,654,40s
2371,1972,Bachelors,Married,33622,1,1,13-04-2013,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,2,2013-04-13,442,0,42,81,40s
4303,1957,PhD,Together,6835,0,1,08-12-2012,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,1,2012-12-08,568,0,57,137,50s
6825,1953,Bachelors,Together,41452,1,1,06-03-2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,2,2013-03-06,480,0,61,16,60+
1072,1965,PhD,Single,40760,0,1,30-08-2013,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,1,2013-08-30,303,0,49,93,40s
4964,1958,PhD,Together,74250,0,0,26-01-2014,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,2014-01-26,154,0,56,1158,50s
2461,1955,Master,Single,51124,1,1,18-12-2013,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,2,2013-12-18,193,0,59,43,50s
10736,1971,Bachelors,Single,72258,0,1,12-09-2013,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,1,2013-09-12,290,0,43,1525,40s
3194,1974,PhD,Single,71466,0,0,05-04-2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,2014-04-05,85,0,40,1230,40s
10839,1976,Bachelors,Together,36283,1,1,14-04-2014,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,2,2014-04-14,76,0,38,29,30s
49,1970,Bachelors,Single,20587,1,0,11-05-2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,1,2014-05-11,49,0,44,25,40s
4290,1972,Bachelors,Married,30467,1,0,19-03-2014,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,1,2014-03-19,102,0,42,24,40s
10219,1972,Bachelors,Together,31590,1,0,18-06-2013,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,1,2013-06-18,376,0,42,38,40s
4211,1986,High School,Married,20425,1,0,29-10-2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,1,2012-10-29,608,0,28,57,under 30
1135,1960,Master,Together,17144,1,1,15-02-2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,2,2014-02-15,134,0,54,47,50s
6299,1968,PhD,Divorced,42564,0,1,02-01-2013,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,2013-01-02,543,1,46,813,40s
10846,1978,Master,Married,43783,1,0,29-05-2014,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,1,2014-05-29,31,1,36,629,30s
347,1976,Bachelors,Divorced,40780,0,1,08-09-2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,1,2012-09-08,659,0,38,377,30s
6543,1945,Master,Together,62847,0,0,15-01-2013,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,2013-01-15,530,0,69,1612,60+
10446,1957,PhD,Married,82017,0,0,07-11-2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,0,2012-11-07,599,3,57,729,50s
3479,1950,Bachelors,Single,16813,0,0,19-07-2013,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,2013-07-19,345,1,64,50,60+
11075,1978,Bachelors,Married,51267,1,1,29-10-2013,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,2,2013-10-29,243,0,36,270,30s
4442,1961,Bachelors,Single,46524,0,1,05-04-2013,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,1,2013-04-05,450,0,53,177,50s
199,1962,Master,Single,45183,0,0,20-01-2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,2013-01-20,525,1,52,315,50s
6722,1954,PhD,Married,70421,0,1,28-06-2014,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,1,2014-06-28,1,0,60,767,60+
796,1965,2n Cycle,Divorced,60161,0,1,23-10-2012,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,1,2012-10-23,614,0,49,1071,40s
3749,1973,Bachelors,Together,73926,0,0,02-03-2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,2013-03-02,484,0,41,1580,40s
8523,1968,Bachelors,Married,19329,1,0,14-12-2013,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,1,2013-12-14,197,0,46,60,40s
310,1970,Master,Married,61872,0,1,13-12-2013,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,1,2013-12-13,198,0,44,573,40s
8629,1956,Bachelors,Widow,46984,1,1,26-03-2013,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,2,2013-03-26,460,0,58,41,50s
236,1951,Bachelors,Married,34838,1,1,19-01-2013,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,2,2013-01-19,526,0,63,170,60+
9930,1944,PhD,Single,82716,0,0,05-11-2013,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,2013-11-05,236,0,70,1167,60+
3483,1958,Bachelors,Married,48192,0,0,06-04-2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,0,2013-04-06,449,3,56,1526,50s
4599,1976,Master,Married,49681,0,2,04-11-2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,2,2013-11-04,237,0,38,458,30s
7326,1971,Master,Married,56850,0,1,23-03-2014,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,1,2014-03-23,98,0,43,63,40s
7352,1957,Bachelors,Married,55267,0,1,21-10-2013,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,1,2013-10-21,251,0,57,405,50s
2350,1972,Bachelors,Married,59666,1,1,22-03-2013,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,2,2013-03-22,464,1,42,1027,40s
9145,1972,Bachelors,Single,72504,0,1,06-04-2013,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,1,2013-04-06,449,0,42,1478,40s
2964,1981,Bachelors,Married,26872,0,0,16-10-2013,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,2013-10-16,256,0,33,72,30s
5585,1972,Bachelors,Single,21359,1,0,20-04-2013,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,2013-04-20,435,0,42,48,40s
9687,1975,Bachelors,Single,73170,0,0,31-05-2014,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,2014-05-31,29,0,39,726,30s
3732,1955,Master,Married,52750,0,1,04-02-2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,1,2013-02-04,510,0,59,860,50s
6303,1986,PhD,Together,91820,0,0,23-11-2013,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,2013-11-23,218,0,28,1497,under 30
11176,1970,PhD,Together,65968,0,1,12-05-2014,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,1,2014-05-12,48,0,44,495,40s
2986,1976,Bachelors,Married,30772,1,1,12-03-2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,2,2014-03-12,109,0,38,20,30s
7462,1954,Bachelors,Single,22507,0,0,24-11-2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,2012-11-24,582,0,60,570,60+
3900,1972,Bachelors,Married,65685,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,1,2014-03-29,92,0,42,769,40s
7034,1978,2n Cycle,Married,25804,1,0,01-09-2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,1,2013-09-01,301,0,36,55,30s
9493,1980,PhD,Single,76412,0,0,05-05-2013,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,0,2013-05-05,420,2,34,1808,30s
1143,1972,Bachelors,Married,22063,1,0,08-08-2013,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,1,2013-08-08,325,0,42,55,40s
1,1961,Bachelors,Single,57091,0,0,15-06-2014,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,0,2014-06-15,14,1,53,577,50s
3855,1963,Bachelors,Married,22419,0,0,18-04-2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,2013-04-18,437,0,51,162,50s
5536,1959,Bachelors,Together,87771,0,1,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,2013-05-22,403,4,55,1957,50s
5989,1959,2n Cycle,Divorced,78353,0,1,16-04-2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,1,2013-04-16,439,0,55,1576,50s
9499,1954,Bachelors,Married,93404,1,2,07-05-2013,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,2013-05-07,418,2,60,1616,60+
6768,1962,Bachelors,Divorced,37859,1,2,12-01-2013,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,2013-01-12,533,0,52,36,50s
2150,1958,PhD,Widow,80995,0,1,11-05-2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,1,2013-05-11,414,0,56,1482,50s
6646,1984,Bachelors,Together,16529,1,0,01-03-2014,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,1,2014-03-01,120,0,30,22,30s
4887,1976,PhD,Divorced,55412,1,1,22-11-2013,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,2,2013-11-22,219,0,38,63,30s
8560,1992,Bachelors,Single,48789,0,0,10-09-2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,2012-09-10,657,0,22,680,under 30
3321,1967,PhD,Together,56575,0,2,05-05-2013,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,2,2013-05-05,420,0,47,542,40s
11003,1980,2n Cycle,Together,25130,1,0,02-10-2013,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,1,2013-10-02,270,0,34,50,30s
10402,1967,Bachelors,Married,35441,1,1,14-02-2013,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,2,2013-02-14,500,0,47,39,40s
9904,1956,Bachelors,Married,71391,0,1,29-03-2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,1,2013-03-29,457,0,58,1043,50s
6141,1972,Master,Single,49494,1,0,25-04-2013,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,1,2013-04-25,430,0,42,385,40s
5687,1980,Bachelors,Divorced,81702,0,0,23-09-2012,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,2012-09-23,644,0,34,1633,30s
10856,1980,2n Cycle,Single,45889,0,1,02-07-2013,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,1,2013-07-02,362,0,34,46,30s
5121,1977,Bachelors,Single,56628,0,1,21-03-2014,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,1,2014-03-21,100,1,37,761,30s
4186,1950,Bachelors,Together,34026,1,1,05-08-2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,2,2013-08-05,328,0,64,76,60+
368,1974,Bachelors,Married,40049,0,1,29-11-2012,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,1,2012-11-29,577,0,40,290,40s
3312,1988,Bachelors,Single,34176,1,0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,1,2014-05-12,48,0,26,89,under 30
11121,1981,Bachelors,Married,19419,1,0,10-11-2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,1,2012-11-10,596,0,33,70,30s
5332,1960,2n Cycle,Married,82504,0,0,27-07-2013,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,2013-07-27,337,0,54,1066,50s
5848,1970,Bachelors,Together,81205,0,0,13-01-2014,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,0,2014-01-13,167,3,44,2009,40s
10343,1991,2n Cycle,Single,61618,0,0,29-09-2012,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,2012-09-29,638,0,23,1345,under 30
5935,1956,Master,Single,55284,0,1,24-12-2012,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,1,2012-12-24,552,0,58,764,50s
2895,1963,Bachelors,Single,49980,0,1,23-10-2013,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,1,2013-10-23,249,0,51,195,50s
10262,1980,Bachelors,Married,15072,2,0,10-05-2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,2,2013-05-10,415,0,34,53,30s
7848,1974,Bachelors,Single,49166,0,1,13-06-2013,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,1,2013-06-13,381,0,40,368,40s
9477,1954,PhD,Married,65324,0,1,11-01-2014,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,1,2014-01-11,169,0,60,544,60+
4856,1957,2n Cycle,Married,82347,0,0,06-11-2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,2012-11-06,600,2,57,1853,50s
7186,1966,PhD,Together,30843,1,1,26-05-2014,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,2,2014-05-26,34,1,48,35,40s
5794,1974,PhD,Married,46374,0,1,17-03-2014,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,2014-03-17,104,2,40,446,40s
1456,1979,Bachelors,Single,60474,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,1,2013-04-01,454,0,35,1180,30s
4877,1973,Master,Married,38576,0,1,04-03-2014,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,1,2014-03-04,117,0,41,41,40s
425,1985,Bachelors,Married,55357,2,0,19-02-2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,2,2013-02-19,495,0,29,727,under 30
3007,1966,Bachelors,Together,37758,1,1,04-10-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,2,2012-10-04,633,0,48,40,40s
1031,1989,2n Cycle,Married,85710,0,0,05-05-2013,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,2013-05-05,420,1,25,1062,under 30
4297,1969,Bachelors,Together,23228,1,0,26-01-2014,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,1,2014-01-26,154,0,45,40,40s
807,1969,Master,Together,44602,1,1,15-02-2014,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,2,2014-02-15,134,0,45,292,40s
9553,1987,Bachelors,Married,7500,0,0,09-01-2013,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,2013-01-09,536,0,27,15,under 30
4271,1989,2n Cycle,Together,38683,1,0,04-10-2012,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,1,2012-10-04,633,0,25,341,under 30
4120,1975,2n Cycle,Single,49514,1,0,17-12-2013,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,1,2013-12-17,194,0,39,369,30s
2036,1973,PhD,Together,57906,0,1,11-06-2013,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,1,2013-06-11,383,0,41,401,40s
115,1966,Master,Single,43456,0,1,26-03-2013,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,1,2013-03-26,460,0,48,393,40s
4259,1986,Master,Single,19485,2,0,24-09-2013,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,2,2013-09-24,278,0,28,10,under 30
8687,1978,Bachelors,Together,53172,0,1,06-05-2013,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,1,2013-05-06,419,0,36,486,30s
2447,1979,Bachelors,Together,30545,1,0,17-10-2012,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,1,2012-10-17,620,0,35,69,30s
10140,1983,PhD,Together,70123,0,0,28-09-2013,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,2013-09-28,274,2,31,1727,30s
9353,1959,Bachelors,Single,62450,0,1,06-01-2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,1,2014-01-06,174,1,55,995,50s
3623,1976,Bachelors,Together,21675,1,0,11-06-2014,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,1,2014-06-11,18,0,38,45,30s
738,1981,2n Cycle,Single,42395,1,1,04-04-2014,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,2,2014-04-04,86,0,33,182,30s
7631,1978,Master,Together,61346,1,0,06-10-2013,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,1,2013-10-06,266,0,36,989,30s
4789,1953,Bachelors,Together,80812,0,0,17-09-2013,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,2013-09-17,285,3,61,1677,60+
773,1971,Master,Divorced,42835,1,1,30-06-2013,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,2,2013-06-30,364,0,43,595,40s
10602,1983,Bachelors,Married,39922,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,1,2013-02-14,500,0,31,156,30s
1446,1956,Master,Single,86424,0,0,05-04-2014,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,2014-04-05,85,0,58,1226,50s
3270,1978,2n Cycle,Together,17117,1,0,17-01-2013,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,1,2013-01-17,528,0,36,128,30s
8443,1972,Bachelors,Single,24762,1,0,10-02-2014,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,2014-02-10,139,1,42,86,40s
9653,1975,Bachelors,Married,35797,0,1,16-10-2012,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,1,2012-10-16,621,0,39,68,30s
8916,1975,Bachelors,Divorced,36627,2,0,23-07-2013,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,2,2013-07-23,341,0,39,16,30s
8017,1981,2n Cycle,Married,51111,1,1,19-06-2014,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,2,2014-06-19,10,0,33,55,30s
5830,1972,PhD,Single,86857,0,0,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,0,2012-09-12,655,0,42,2114,40s
4597,1970,PhD,Together,82072,0,0,02-07-2013,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,2013-07-02,362,0,44,2018,40s
7023,1953,PhD,Single,46231,2,1,26-11-2012,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,2012-11-26,580,0,61,263,60+
8086,1959,Bachelors,Married,42243,1,1,11-12-2013,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,2,2013-12-11,200,0,55,55,50s
8825,1962,Bachelors,Together,51195,1,1,01-04-2013,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,2,2013-04-01,454,0,52,564,50s
2930,1978,Master,Single,68092,0,0,16-12-2013,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,2013-12-16,195,0,36,1281,30s
1928,1973,Bachelors,Married,31814,1,0,09-02-2013,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,1,2013-02-09,505,1,41,83,40s
7108,1965,Master,Widow,51390,1,1,08-09-2012,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,2,2012-09-08,659,0,49,353,40s
10925,1983,Bachelors,Married,76630,0,0,14-01-2014,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,2014-01-14,166,0,31,1003,30s
9960,1991,High School,Single,26868,1,0,30-04-2014,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,1,2014-04-30,60,0,23,14,under 30
8800,1943,PhD,Divorced,48948,0,0,01-02-2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,0,2013-02-01,513,1,71,902,60+
9224,1972,PhD,Single,55260,0,1,12-12-2012,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,1,2012-12-12,564,0,42,1139,40s
5519,1956,Bachelors,Together,64090,0,1,07-08-2013,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,2013-08-07,326,0,58,797,50s
5046,1958,Bachelors,Divorced,78331,0,1,23-01-2014,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,1,2014-01-23,157,0,56,1638,50s
7037,1974,PhD,Married,37087,1,0,11-08-2013,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,1,2013-08-11,322,0,40,401,40s
905,1986,Bachelors,Divorced,21846,1,0,22-10-2013,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,1,2013-10-22,250,0,28,84,under 30
8624,1958,Bachelors,Married,81320,0,0,06-02-2013,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,2013-02-06,508,0,56,928,50s
8945,1970,Bachelors,Divorced,54137,0,1,16-08-2013,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,1,2013-08-16,317,0,44,203,40s
6445,1967,Bachelors,Together,66825,0,0,14-07-2013,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,2013-07-14,350,0,47,858,40s
